committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235916,23,SB23.242741,1157687,IND,INDIVIDUAL,,"HARRIS, AUSTIN",IA,,,,TRAVEL: MILEAGE [SB23.230996],X,,2017-02-17 00:00:00,284.04,,,,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,OTTUMWA,52501,OTHER,,2018,SB,4042720171400536378,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235916,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236044,23,SB23.239214,1157687,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEE,,,2017-02-03 00:00:00,285.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,SAN FRANCISCO,94110,OTHER,,2018,SB,4042720171400537149,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236044,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235959,23,SB23.238873,1157687,ORG,ORGANIZATION,,HOTELS.COM,TX,,,,TRAVEL: LODGING [AMEX: SB23.230980],X,,2017-01-17 00:00:00,289.71,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,DALLAS,75240,TRAVEL,,2018,SB,4042720171400536640,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235959,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235845,23,SB23.238652,1157687,ORG,ORGANIZATION,,CLUB QUARTERS,NY,,,,TRAVEL: LODGING [AMEX: SB23.230980],X,,2017-01-21 00:00:00,298.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,NEW YORK,10019,TRAVEL,,2018,SB,4042720171400535954,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235845,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236018,23,SB23.238945,1157687,ORG,ORGANIZATION,,RCQ HOTEL,CA,,,,TRAVEL: LODGING [AMEX: SB23.230980],X,,2017-01-05 00:00:00,298.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,SAN FRANCISCO,94111,TRAVEL,,2018,SB,4042720171400536992,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236018,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235989,23,SB23.239045,1157687,ORG,ORGANIZATION,,"MICHAEL COLEMAN, LLC",IL,,,,PRINTING AND DESIGN SERVICES,,,2017-01-09 00:00:00,300.00,,,,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,CHICAGO,60642,ADVERTISING,,2018,SB,4042720171400536817,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235989,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235965,23,SB23.239413,1157687,ORG,ORGANIZATION,,INSPERITY,TX,,,,PAYROLL TAXES/FEES,,,2017-03-22 00:00:00,303.30,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,KINGWOOD,77339,OTHER,,2018,SB,4042720171400536676,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235965,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235796,23,SB23.238505,1157687,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,,,TRAVEL: AIR [AMEX: SB23.230980],X,,2017-01-25 00:00:00,304.20,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,FORT WORTH,76155,OTHER,,2018,SB,4042720171400535665,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235796,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235878,23,SB23.238688,1157687,ORG,ORGANIZATION,,DELTA AIRLINES,GA,,,,TRAVEL: AIR [AMEX: SB23.230980],X,,2017-01-05 00:00:00,310.20,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,ATLANTA,30354,OTHER,,2018,SB,4042720171400536155,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235878,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235767,23,SB23.238489,1157687,ORG,ORGANIZATION,,AKA WHITE HOUSE,DC,,,,TRAVEL: LODGING [AMEX: SB23.230980],X,,2017-01-19 00:00:00,314.88,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,WASHINGTON,20006,TRAVEL,,2018,SB,4042720171400535490,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235767,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236047,23,SB23.239265,1157687,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEE,,,2017-02-13 00:00:00,315.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,SAN FRANCISCO,94110,OTHER,,2018,SB,4042720171400537165,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236047,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235804,23,SB23.238583,1157687,ORG,ORGANIZATION,,AMTRAK,DC,,,,TRAVEL: RAIL [AMEX: SB23.230980],X,,2017-01-04 00:00:00,320.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,WASHINGTON,20002,OTHER,,2018,SB,4042720171400535709,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235804,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236000,23,SB23.239321,1157687,ORG,ORGANIZATION,,NIGHTWATCH SECURITY,FL,,,,SECURITY SERVICES,,,2017-02-27 00:00:00,321.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,MELBOURNE,32941,OTHER,,2018,SB,4042720171400536884,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236000,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235832,23,SB23.238647,1157687,ORG,ORGANIZATION,,BRIDGESTREET GLOBAL HOSPITALITY,VA,,,,TRAVEL: LODGING [AMEX: SB23.230980],X,,2017-01-27 00:00:00,324.57,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,RESTON,20191,TRAVEL,,2018,SB,4042720171400535878,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235832,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235896,23,SB23.238487,1157687,ORG,ORGANIZATION,,EXECUTIVE CHARTER,NY,,,,TRAVEL: GROUND TRANSPORTATION [AMEX: SB23.230979],X,,2017-01-18 00:00:00,324.85,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,BROOKLYN,11205,OTHER,,2018,SB,4042720171400536263,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235896,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235962,23,SB23.239027,1157687,ORG,ORGANIZATION,,INSPERITY,TX,,,,PAYROLL TAXES/FEES,,,2017-01-05 00:00:00,328.22,,,,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,KINGWOOD,77339,OTHER,,2018,SB,4042720171400536655,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235962,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236047,23,SB23.239264,1157687,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEE,,,2017-02-13 00:00:00,330.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,SAN FRANCISCO,94110,OTHER,,2018,SB,4042720171400537163,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236047,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236014,23,SB23.238415,1157687,ORG,ORGANIZATION,,PRICELINE,CT,,,,TRAVEL: LODGING [AMEX: SB23.230979],X,,2017-01-12 00:00:00,330.15,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,NORWALK,06854,TRAVEL,,2018,SB,4042720171400536966,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236014,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235979,23,SB23.238905,1157687,ORG,ORGANIZATION,,LUXOR LIMO NYC,NY,,,,TRAVEL: GROUND TRANSPORTATION [AMEX: SB23.230980],X,,2017-01-19 00:00:00,330.89,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,BROOKLYN,11231,OTHER,,2018,SB,4042720171400536756,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235979,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235979,23,SB23.238906,1157687,ORG,ORGANIZATION,,LUXOR LIMO NYC,NY,,,,TRAVEL: GROUND TRANSPORTATION [AMEX: SB23.230980],X,,2017-01-19 00:00:00,330.89,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,BROOKLYN,11231,OTHER,,2018,SB,4042720171400536758,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235979,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235879,23,SB23.238728,1157687,ORG,ORGANIZATION,,DELTA AIRLINES,GA,,,,TRAVEL: AIR [AMEX: SB23.230980],X,,2017-01-05 00:00:00,339.20,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,ATLANTA,30354,OTHER,,2018,SB,4042720171400536157,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235879,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235958,23,SB23.238864,1157687,ORG,ORGANIZATION,,HOTELS.COM,TX,,,,TRAVEL: LODGING [AMEX: SB23.230980],X,,2017-01-11 00:00:00,342.35,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,DALLAS,75240,TRAVEL,,2018,SB,4042720171400536634,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235958,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235956,23,SB23.238863,1157687,ORG,ORGANIZATION,,HOTELS.COM,TX,,,,TRAVEL: LODGING [AMEX: SB23.230980],X,,2017-01-09 00:00:00,342.90,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,DALLAS,75240,TRAVEL,,2018,SB,4042720171400536622,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235956,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236056,23,SB23.239419,1157687,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEE,,,2017-03-24 00:00:00,345.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,SAN FRANCISCO,94110,OTHER,,2018,SB,4042720171400537221,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236056,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236113,28C,SB28C.239231,1157687,ORG,ORGANIZATION,,STONE COUNTY REPUBLICAN EXECUTIVE,MS,,,,CONTRIBUTION REFUND,,,2017-02-08 00:00:00,345.87,,,,G2016,,GENERAL,2016,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,GAUTIER,39553,OTHER,,2018,SB,4042720171400537556,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236113,Refunds of Contributions to Other Political Committees
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235882,23,SB23.238685,1157687,ORG,ORGANIZATION,,DELTA AIRLINES,GA,,,,TRAVEL: AIR [AMEX: SB23.230980],X,,2017-01-22 00:00:00,348.80,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,ATLANTA,30354,OTHER,,2018,SB,4042720171400536177,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235882,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235879,23,SB23.238726,1157687,ORG,ORGANIZATION,,DELTA AIRLINES,GA,,,,TRAVEL: AIR [AMEX: SB23.230980],X,,2017-01-11 00:00:00,350.80,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,ATLANTA,30354,OTHER,,2018,SB,4042720171400536161,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235879,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235881,23,SB23.238725,1157687,ORG,ORGANIZATION,,DELTA AIRLINES,GA,,,,TRAVEL: AIR [AMEX: SB23.230980],X,,2017-01-19 00:00:00,350.80,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,ATLANTA,30354,OTHER,,2018,SB,4042720171400536173,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235881,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235925,23,SB23.238797,1157687,ORG,ORGANIZATION,,HERTZ CAR RENTAL,NJ,,,,TRAVEL: CAR RENTAL [AMEX: SB23.230980],X,,2017-01-06 00:00:00,352.71,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,PARK RIDGE,07656,ADMINISTRATIVE,,2018,SB,4042720171400536432,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235925,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235802,23,SB23.238581,1157687,ORG,ORGANIZATION,,AMTRAK,DC,,,,TRAVEL: RAIL [AMEX: SB23.230980],X,,2017-01-02 00:00:00,355.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,WASHINGTON,20002,OTHER,,2018,SB,4042720171400535701,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235802,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235796,23,SB23.238504,1157687,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,,,TRAVEL: AIR [AMEX: SB23.230980],X,,2017-01-25 00:00:00,357.40,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,FORT WORTH,76155,OTHER,,2018,SB,4042720171400535663,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235796,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235959,23,SB23.238861,1157687,ORG,ORGANIZATION,,HOTELS.COM,TX,,,,TRAVEL: LODGING [AMEX: SB23.230980],X,,2017-01-16 00:00:00,358.60,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,DALLAS,75240,TRAVEL,,2018,SB,4042720171400536636,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235959,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235895,23,SB23.238759,1157687,ORG,ORGANIZATION,,ENTERPRISE RENT-A-CAR,MO,,,,TRAVEL: CAR RENTAL [AMEX: SB23.230980],X,,2017-01-16 00:00:00,364.68,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,ST LOUIS,63105,ADMINISTRATIVE,,2018,SB,4042720171400536255,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235895,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235793,23,SB23.238539,1157687,ORG,ORGANIZATION,,AMERICAN AIRLINES,TX,,,,TRAVEL: AIR [AMEX: SB23.230980],X,,2017-01-16 00:00:00,370.80,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,FORT WORTH,76155,OTHER,,2018,SB,4042720171400535646,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235793,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236030,23,SB23.242743,1157687,ORG,ORGANIZATION,,SHADE,CA,,,,TRAVEL: LODGING [SB23.453190],X,,2017-02-07 00:00:00,373.02,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,MANHATTAN BEACH,90266,TRAVEL,,2018,SB,4042720171400537066,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236030,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236048,23,SB23.239292,1157687,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEE,,,2017-02-17 00:00:00,375.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,SAN FRANCISCO,94110,OTHER,,2018,SB,4042720171400537171,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236048,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236077,23,SB23.238447,1157687,ORG,ORGANIZATION,,TRUMP INTERNATIONAL HOTEL WASHINGTON DC,DC,,,,TRAVEL: LODGING [AMEX: SB23.230979],X,,2017-01-02 00:00:00,395.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,WASHINGTON,20004,TRAVEL,,2018,SB,4042720171400537346,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236077,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236078,23,SB23.238446,1157687,ORG,ORGANIZATION,,TRUMP INTERNATIONAL HOTEL WASHINGTON DC,DC,,,,TRAVEL: LODGING [AMEX: SB23.230979],X,,2017-01-03 00:00:00,395.03,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,WASHINGTON,20004,TRAVEL,,2018,SB,4042720171400537348,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236078,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236079,23,SB23.238444,1157687,ORG,ORGANIZATION,,TRUMP INTERNATIONAL HOTEL WASHINGTON DC,DC,,,,TRAVEL: LODGING [AMEX: SB23.230979],X,,2017-01-10 00:00:00,395.03,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,WASHINGTON,20004,TRAVEL,,2018,SB,4042720171400537354,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236079,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236079,23,SB23.238445,1157687,ORG,ORGANIZATION,,TRUMP INTERNATIONAL HOTEL WASHINGTON DC,DC,,,,TRAVEL: LODGING [AMEX: SB23.230979],X,,2017-01-10 00:00:00,395.03,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,WASHINGTON,20004,TRAVEL,,2018,SB,4042720171400537356,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236079,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236041,23,SB23.239138,1157687,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEE,,,2017-01-20 00:00:00,405.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,SAN FRANCISCO,94110,OTHER,,2018,SB,4042720171400537127,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236041,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236042,23,SB23.239141,1157687,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEE,,,2017-01-23 00:00:00,405.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,SAN FRANCISCO,94110,OTHER,,2018,SB,4042720171400537133,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236042,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236057,23,SB23.239425,1157687,ORG,ORGANIZATION,,STRIPE,CA,,,,MERCHANT FEE,,,2017-03-27 00:00:00,405.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,SAN FRANCISCO,94110,OTHER,,2018,SB,4042720171400537226,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236057,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235804,23,SB23.238580,1157687,ORG,ORGANIZATION,,AMTRAK,DC,,,,TRAVEL: RAIL [AMEX: SB23.230980],X,,2017-01-06 00:00:00,412.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,WASHINGTON,20002,OTHER,,2018,SB,4042720171400535713,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235804,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235818,23,SB23.238622,1157687,ORG,ORGANIZATION,,AVIS,NJ,,,,TRAVEL: CAR RENTAL [AMEX: SB23.230980],X,,2017-01-16 00:00:00,412.61,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,PARSIPPANY,07054,ADMINISTRATIVE,,2018,SB,4042720171400535794,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235818,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235803,23,SB23.238579,1157687,ORG,ORGANIZATION,,AMTRAK,DC,,,,TRAVEL: RAIL [AMEX: SB23.230980],X,,2017-01-04 00:00:00,414.00,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,WASHINGTON,20002,OTHER,,2018,SB,4042720171400535707,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235803,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052236005,23,SB23.231003,1157687,IND,INDIVIDUAL,,"PENCE, JOHN",NY,,,,REIMBURSEMENT: ITEMIZATION BELOW IF REQUIRED,,,2017-02-27 00:00:00,420.21,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,NEW YORK,10019,OTHER,,2018,SB,4042720171400536912,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052236005,Operating Expenditures
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2017,Q1,201704149052235968,23,SB23.242771,1157687,ORG,ORGANIZATION,,JETBLUE,NY,,,,TRAVEL: AIR [SB23.231000],X,,2017-01-19 00:00:00,422.40,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,2017-07-02 00:29:17.177814,,,,0.00,F3P,4041420171398577766,FOREST HILLS,11375,OTHER,,2018,SB,4042720171400536690,http://docquery.fec.gov/cgi-bin/fecimg/?201704149052235968,Operating Expenditures
